"Citation","URL"
"Shire, Mohammed Ibrahim (2018). Participatory system dynamics modelling approach to safe and efficient staffing level management within hospital pharmacies. Loughborough University. Thesis. https://hdl.handle.net/2134/34790","https://repository.lboro.ac.uk/articles/thesis/Participatory_system_dynamics_modelling_approach_to_safe_and_efficient_staffing_level_management_within_hospital_pharmacies/9359996"
"Matthews, Tom; Perry, L Baker; Lane, Timothy; Elmore, Aurora; Khadka, Arbindra; Aryal, Deepak; et al. (2020). Into thick(er) air? Oxygen availability at humans’ physiological frontier on Mount Everest. Loughborough University. Journal contribution. https://hdl.handle.net/2134/13154489.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Into_thick_er_air_Oxygen_availability_at_humans_physiological_frontier_on_Mount_Everest/13154489"
"Elton, Edward; Nicolle, Colette (2010). The importance of context in inclusive design. Loughborough University. Conference contribution. https://hdl.handle.net/2134/5595","https://repository.lboro.ac.uk/articles/conference_contribution/The_importance_of_context_in_inclusive_design/9340667"
"Harrison, John; Growe, Anna (2011). From places to flows? Planning for the new 'regional world' in Germany. Loughborough University. Conference contribution. https://hdl.handle.net/2134/9187","https://repository.lboro.ac.uk/articles/conference_contribution/From_places_to_flows_Planning_for_the_new_regional_world_in_Germany/9486185"
"He, Cheng-Shiun (2015). Factors influencing upper respiratory tract illness incidence in athletes: the important role of vitamin D. Loughborough University. Thesis. https://hdl.handle.net/2134/17953","https://repository.lboro.ac.uk/articles/thesis/Factors_influencing_upper_respiratory_tract_illness_incidence_in_athletes_the_important_role_of_vitamin_D/9608366"
"Collings, Paul J; Dogra, Sufyan A; Costa, Silvia; Bingham, Daniel D; Barber, Sally E (2020). Objectively-measured sedentary time and physical activity in a bi-ethnic sample of young children: variation by socio-demographic, temporal and perinatal factors. Loughborough University. Journal contribution. https://hdl.handle.net/2134/13241924.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Objectively-measured_sedentary_time_and_physical_activity_in_a_bi-ethnic_sample_of_young_children_variation_by_socio-demographic_temporal_and_perinatal_factors/13241924"
"Su, Jinya; Yi, Dewei; Su, Baofeng; Mi, Zhiwen; Liu, Cunjia; Hu, Xiaoping; et al. (2020). Aerial visual perception in smart farming: field study of wheat yellow rust monitoring. Loughborough University. Journal contribution. https://hdl.handle.net/2134/14047013.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Aerial_visual_perception_in_smart_farming_field_study_of_wheat_yellow_rust_monitoring/14047013"
"O'Brien, L.; Renzi, Emiliano; Dudley, John M.; Clancy, Colm; Dias, F. (2018). Catalogue of extreme wave events in Ireland: revised and updated for 14680 BP - 2017. Loughborough University. Journal contribution. https://hdl.handle.net/2134/28268","https://repository.lboro.ac.uk/articles/journal_contribution/Catalogue_of_extreme_wave_events_in_Ireland_revised_and_updated_for_14680_BP_-_2017/9387176"
"Gogi, Anastasia; Tako, Antuela; Robinson, Stewart (2014). A preliminary study on the role of simulation models in generating insights. Loughborough University. Conference contribution. https://hdl.handle.net/2134/16720","https://repository.lboro.ac.uk/articles/conference_contribution/A_preliminary_study_on_the_role_of_simulation_models_in_generating_insights/9499229"
"Roberts, Ben M; Allinson, David; Lomas, Kevin (2021). Evaluating methods for estimating whole house air infiltration rates in summer: implications for overheating and indoor air quality. Loughborough University. Journal contribution. https://hdl.handle.net/2134/16554072.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Evaluating_methods_for_estimating_whole_house_air_infiltration_rates_in_summer_implications_for_overheating_and_indoor_air_quality/16554072"
"Mambo, Abdulhameed D. (2013). Occupancy driven supervisory control of indoor environment systems to minimise energy consumption of airport terminal building. Loughborough University. Thesis. https://hdl.handle.net/2134/12778","https://repository.lboro.ac.uk/articles/thesis/Occupancy_driven_supervisory_control_of_indoor_environment_systems_to_minimise_energy_consumption_of_airport_terminal_building/9456938"
"Zhang, Tianxiang (2020). On Bayesian inference and remote sensing imagery of state and parameter estimation for crop model. Loughborough University. Thesis. https://doi.org/10.26174/thesis.lboro.13311719.v1","https://repository.lboro.ac.uk/articles/thesis/On_Bayesian_inference_and_remote_sensing_imagery_of_state_and_parameter_estimation_for_crop_model/13311719"
"Greene, R.; Eftekhari, Mahroo; Clements-Croome, D.; Georgiou, Georgios (2012). Measurements of CO2 levels in a classroom and its effect on the performance of the students. Loughborough University. Conference contribution. https://hdl.handle.net/2134/11458","https://repository.lboro.ac.uk/articles/conference_contribution/Measurements_of_CO2_levels_in_a_classroom_and_its_effect_on_the_performance_of_the_students/9430832"
"Li, Xiaodan; Wang, Jing; Eftekhari, Mahroo; Qi, Qi; Jiang, Donglin; Song, Yunzi; et al. (2020). Improvement strategies study for outdoor wind environment in a University in Beijing based on CFD simulation. Loughborough University. Journal contribution. https://hdl.handle.net/2134/13636475.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Improvement_strategies_study_for_outdoor_wind_environment_in_a_University_in_Beijing_based_on_CFD_simulation/13636475"
"Mourkos, Kostas; Mantesi, Eirini; Hopfe, Christina; Cook, Malcolm; Glass, Jacqui; Goodier, Chris (2017). The role of fabric performance in the seasonal overheating of dwellings. Loughborough University. Conference contribution. https://hdl.handle.net/2134/25188","https://repository.lboro.ac.uk/articles/conference_contribution/The_role_of_fabric_performance_in_the_seasonal_overheating_of_dwellings/9433925"
"Jowett, Adam; Peel, Elizabeth (2015). Psychology of sexualities: Past, present and future directions.. Loughborough University. Journal contribution. https://hdl.handle.net/2134/23810","https://repository.lboro.ac.uk/articles/journal_contribution/Psychology_of_sexualities_Past_present_and_future_directions_/9475880"
"Hodgkins, Richard; Fox, Adrian; Nuttall, Anne-Marie (2007). Geometry change between 1990 and 2003 at Finsterwalderbreen, a Svalbard surge-type glacier, from GPS profiling.. Loughborough University. Journal contribution. https://hdl.handle.net/2134/3570","https://repository.lboro.ac.uk/articles/journal_contribution/Geometry_change_between_1990_and_2003_at_Finsterwalderbreen_a_Svalbard_surge-type_glacier_from_GPS_profiling_/9482435"
"Kane, Tom; Firth, Steven; Lomas, Kevin (2014). How are UK homes heated? A city-wide, socio-technical survey and implications for energy modelling. Loughborough University. Journal contribution. https://hdl.handle.net/2134/16695","https://repository.lboro.ac.uk/articles/journal_contribution/How_are_UK_homes_heated_A_city-wide_socio-technical_survey_and_implications_for_energy_modelling/9449144"
"Stafford, A.; Lilley, Debra (2012). Predicting in situ heat pump performance: an investigation into a single ground-source heat pump system in the context of 10 similar systems. Loughborough University. Journal contribution. https://hdl.handle.net/2134/11816","https://repository.lboro.ac.uk/articles/journal_contribution/Predicting_in_situ_heat_pump_performance_an_investigation_into_a_single_ground-source_heat_pump_system_in_the_context_of_10_similar_systems/9346838"
"Saros, Jasmine E.; Anderson, Nicholas John; Juggins, Stephen; McGowan, Suzanne; Yde, Jacob C.; Telling, Jon; et al. (2019). Arctic climate shifts drive rapid ecosystem responses across the West Greenland landscape. Loughborough University. Journal contribution. https://hdl.handle.net/2134/38085","https://repository.lboro.ac.uk/articles/journal_contribution/Arctic_climate_shifts_drive_rapid_ecosystem_responses_across_the_West_Greenland_landscape/9483569"
"Hillier, John; Macdonald, Neil; Leckebusch, Gregor C.; Stavrinides, A. (2015). Interactions between apparently ‘primary’ weather-driven hazards and their cost. Loughborough University. Journal contribution. https://hdl.handle.net/2134/19098","https://repository.lboro.ac.uk/articles/journal_contribution/Interactions_between_apparently_primary_weather-driven_hazards_and_their_cost/9484118"
"O'Connor, Paul; Murphy, Conor; Matthews, Tom; Wilby, Robert (2020). Reconstructed monthly river flows for Irish catchments 1766-2016. Loughborough University. Journal contribution. https://hdl.handle.net/2134/12821690.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Reconstructed_monthly_river_flows_for_Irish_catchments_1766-2016/12821690"
"Wells, Paul (2015). ‘Chairy tales: Objects and materiality in animation’. Loughborough University. Conference contribution. https://hdl.handle.net/2134/23570","https://repository.lboro.ac.uk/articles/conference_contribution/_Chairy_tales_Objects_and_materiality_in_animation_/9332573"
"Georgiou, Georgios; Eftekhari, Mahroo; Lupton, Tom (2015). Investigating the effect of tightening residential envelopes in the Mediterranean region. Loughborough University. Conference contribution. https://hdl.handle.net/2134/21277","https://repository.lboro.ac.uk/articles/conference_contribution/Investigating_the_effect_of_tightening_residential_envelopes_in_the_Mediterranean_region/9430787"
"Mora-Melia, Daniel; Lopez-Aburto, Carlos S.; Ballesteros-Perez, Pablo; Munoz-Velasco, Pedro (2018). Viability of green roofs as a flood mitigation element in the central region of Chile. Loughborough University. Journal contribution. https://hdl.handle.net/2134/32740","https://repository.lboro.ac.uk/articles/journal_contribution/Viability_of_green_roofs_as_a_flood_mitigation_element_in_the_central_region_of_Chile/9439958"
"Oraiopoulos, Argyris; Howard, Bianca (2020). One-step ahead modelling of building thermal dynamics: A comparison of backward selection and LASSO approaches. Loughborough University. Conference contribution. https://hdl.handle.net/2134/13365362.v1","https://repository.lboro.ac.uk/articles/conference_contribution/One-step_ahead_modelling_of_building_thermal_dynamics_A_comparison_of_backward_selection_and_LASSO_approaches/13365362"
"Limbachiya, Vireen; Vadodaria, Keyur; Loveday, Dennis; Haines, Victoria (2012). Identifying a suitable method for studying thermal comfort in people’s homes. Loughborough University. Conference contribution. https://hdl.handle.net/2134/11845","https://repository.lboro.ac.uk/articles/conference_contribution/Identifying_a_suitable_method_for_studying_thermal_comfort_in_people_s_homes/9339332"
"Qu, Ke; Chen, Xiangjie; Ekambaram, Anandasivakumar; Cui, Yuanlong; Gan, Guohui; Okland, Andreas; et al. (2019). A novel holistic EPC related retrofit approach for residential apartment building renovation in Norway. Loughborough University. Journal contribution. https://hdl.handle.net/2134/13242470.v1","https://repository.lboro.ac.uk/articles/journal_contribution/A_novel_holistic_EPC_related_retrofit_approach_for_residential_apartment_building_renovation_in_Norway/13242470"
"Rowley, Paul; Cabrol, Loic (2012). Towards low carbon homes – a simulation analysis of building-integrated air-source heat pump systems. Loughborough University. Journal contribution. https://hdl.handle.net/2134/9539","https://repository.lboro.ac.uk/articles/journal_contribution/Towards_low_carbon_homes_a_simulation_analysis_of_building-integrated_air-source_heat_pump_systems/9565766"
"Beizaee, Arash; Allinson, David; Lomas, Kevin; Foda, Ehab; Loveday, Dennis (2015). Measuring the potential of zonal space heating controls to reduce energy use in UK homes: the case of un-furbished 1930s dwellings. Loughborough University. Journal contribution. https://hdl.handle.net/2134/16776","https://repository.lboro.ac.uk/articles/journal_contribution/Measuring_the_potential_of_zonal_space_heating_controls_to_reduce_energy_use_in_UK_homes_the_case_of_un-furbished_1930s_dwellings/9447452"
"Johnson, Matthew F.; Rice, Stephen; Reid, Ian (2014). The activity of signal crayfish (Pacifastacus leniusculus) in relation to thermal and hydraulic dynamics of an alluvial stream, UK. Loughborough University. Journal contribution. https://hdl.handle.net/2134/16418","https://repository.lboro.ac.uk/articles/journal_contribution/The_activity_of_signal_crayfish_Pacifastacus_leniusculus_in_relation_to_thermal_and_hydraulic_dynamics_of_an_alluvial_stream_UK/9484100"
"Lomas, Kevin (2021). Summertime overheating in dwellings in temperate climates. Loughborough University. Journal contribution. https://hdl.handle.net/2134/14700150.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Summertime_overheating_in_dwellings_in_temperate_climates/14700150"
"Duckham, Rachel L. (2019). Bone health and risk of stress fracture in female endurance athletes. Loughborough University. Thesis. https://hdl.handle.net/2134/8497","https://repository.lboro.ac.uk/articles/thesis/Bone_health_and_risk_of_stress_fracture_in_female_endurance_athletes/9609821"
"Chang, Huawei; Wan, Zhongmin; Zheng, Yao; Chen, Xi; Shu, Shuiming; Tu, Zhengkai; et al. (2017). Energy- and exergy-based working fluid selection and performance analysis of a high-temperature PEMFC-based micro combined cooling heating and power system. Loughborough University. Journal contribution. https://hdl.handle.net/2134/26112","https://repository.lboro.ac.uk/articles/journal_contribution/Energy-_and_exergy-based_working_fluid_selection_and_performance_analysis_of_a_high-temperature_PEMFC-based_micro_combined_cooling_heating_and_power_system/9227480"
"Gleeson, Michael; Bishop, Nicolette; Oliveira, Marta; McCauley, Tracey; Tauler, Pedro; Muhamad, Ayu S. (2012). Respiratory infection risk in athletes: association with antigen-stimulated IL-10 production and salivary IgA secretion. Loughborough University. Journal contribution. https://hdl.handle.net/2134/10569","https://repository.lboro.ac.uk/articles/journal_contribution/Respiratory_infection_risk_in_athletes_association_with_antigen-stimulated_IL-10_production_and_salivary_IgA_secretion/9611945"
"Rees, Simon J.; Lomas, Kevin; Fiala, Dusan (2008). Predicting local thermal discomfort adjacent to glazing. Loughborough University. Journal contribution. https://hdl.handle.net/2134/4936","https://repository.lboro.ac.uk/articles/journal_contribution/Predicting_local_thermal_discomfort_adjacent_to_glazing/9438368"
"Buswell, Richard A. (2001). Uncertainty in the first principle model-based condition monitoring of HVAC systems. Loughborough University. Thesis. https://hdl.handle.net/2134/7559","https://repository.lboro.ac.uk/articles/thesis/Uncertainty_in_the_first_principle_model-based_condition_monitoring_of_HVAC_systems/9454883"
"Leary, Jon; Czyrnek-Deletre, Magdalena; Alsop, Alfie; Eales, Aran; Marandin, Lal; Org, Madis; et al. (2020). Finding the niche: A review of market assessment methodologies for rural electrification with small scale wind power. Loughborough University. Journal contribution. https://hdl.handle.net/2134/12923561.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Finding_the_niche_A_review_of_market_assessment_methodologies_for_rural_electrification_with_small_scale_wind_power/12923561"
"Havenith, George (2007). Metabolic rate and clothing insulation data of children and adolescents during various school activities. Loughborough University. Journal contribution. https://hdl.handle.net/2134/3059","https://repository.lboro.ac.uk/articles/journal_contribution/Metabolic_rate_and_clothing_insulation_data_of_children_and_adolescents_during_various_school_activities/9349841"
"Gleeson, Michael; Bishop, Nicolette; Oliveira, Marta; Tauler, Pedro (2013). Influence of training load on upper respiratory tract infection incidence and antigen-stimulated cytokine production. Loughborough University. Journal contribution. https://hdl.handle.net/2134/10574","https://repository.lboro.ac.uk/articles/journal_contribution/Influence_of_training_load_on_upper_respiratory_tract_infection_incidence_and_antigen-stimulated_cytokine_production/9629294"
"Shi, Pengfei; Bairner, Alan (2022). Sustainable development of Olympic sport participation legacy: A scoping review based on the PAGER framework. Loughborough University. Journal contribution. https://hdl.handle.net/2134/20210699.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Sustainable_development_of_Olympic_sport_participation_legacy_A_scoping_review_based_on_the_PAGER_framework/20210699"
"Cooper, Richard; Wadham, Jemma; Tranter, Martyn; Hodgkins, Richard; Peters, N. (2002). Groundwater hydrochemistry in the active layer of the proglacial zone, Finsterwalderbreen, Svalbard. Loughborough University. Journal contribution. https://hdl.handle.net/2134/3324","https://repository.lboro.ac.uk/articles/journal_contribution/Groundwater_hydrochemistry_in_the_active_layer_of_the_proglacial_zone_Finsterwalderbreen_Svalbard/9485480"
"Wilby, Robert; Dawson, Christian; Murphy, Conor; O'Connor, P.; Hawkins, E. (2014). The Statistical Downscaling Model - Decision Centric (SDSM-DC): conceptual basis and applications. Loughborough University. Journal contribution. https://hdl.handle.net/2134/17684","https://repository.lboro.ac.uk/articles/journal_contribution/The_Statistical_Downscaling_Model_-_Decision_Centric_SDSM-DC_conceptual_basis_and_applications/9481445"
"Lomas, Kevin; Eppel, Herbert; Cook, Malcolm J.; Mardaljevic, John (1997). Ventilation and thermal performance of design options for Stadium Australia. Loughborough University. Conference contribution. https://hdl.handle.net/2134/12393","https://repository.lboro.ac.uk/articles/conference_contribution/Ventilation_and_thermal_performance_of_design_options_for_Stadium_Australia/9432524"
"Jack, Richard; Loveday, Dennis; Allinson, David; Lomas, Kevin (2015). Quantifying the effect of window opening on the measured heat loss of a test house. Loughborough University. Conference contribution. https://hdl.handle.net/2134/18807","https://repository.lboro.ac.uk/articles/conference_contribution/Quantifying_the_effect_of_window_opening_on_the_measured_heat_loss_of_a_test_house/9437615"
"Clemes, Stacy; Hamilton, Sarah L.; Lindley, Martin (2008). Four-week pedometer-determined activity patterns in normal-weight, overweight and obese adults. Loughborough University. Journal contribution. https://hdl.handle.net/2134/15580","https://repository.lboro.ac.uk/articles/journal_contribution/Four-week_pedometer-determined_activity_patterns_in_normal-weight_overweight_and_obese_adults/9628331"
"Maw, Sean; Harris, Grant; Sharbel, Lara; Hritzuk, Eugene (2024). Recruitment of curling pebbles during repeated passes of a curling stone. Loughborough University. Conference contribution. https://doi.org/10.17028/rd.lboro.27053260.v1","https://repository.lboro.ac.uk/articles/conference_contribution/Recruitment_of_curling_pebbles_during_repeated_passes_of_a_curling_stone/27053260"
"Uhlemann, S.; Chambers, J.; Wilkinson, Paul; Maurer, Hansruedi; Merritt, A.; Meldrum, Philip; et al. (2017). Four-dimensional imaging of moisture dynamics during landslide reactivation. Loughborough University. Journal contribution. https://hdl.handle.net/2134/24110","https://repository.lboro.ac.uk/articles/journal_contribution/Four-dimensional_imaging_of_moisture_dynamics_during_landslide_reactivation/9449459"
"Havenith, George; Kistemaker, J.A. (1996). Evaluation of a BMW motorcycle suit for use by the Royal Netherlands Marechaussee (Beoordeling motorpak BMW ten behoeve van de Koninklijke Marechaussee). Loughborough University. Report. https://hdl.handle.net/2134/25024","https://repository.lboro.ac.uk/articles/report/Evaluation_of_a_BMW_motorcycle_suit_for_use_by_the_Royal_Netherlands_Marechaussee_Beoordeling_motorpak_BMW_ten_behoeve_van_de_Koninklijke_Marechaussee_/9354479"
"Jackson, Christopher R.; Meister, Rakia; Prudhomme, Christel (2011). Modelling the effects of climate change and its uncertainty on UK chalk groundwater resources from an ensemble of global climate model projections. Loughborough University. Journal contribution. https://hdl.handle.net/2134/22132","https://repository.lboro.ac.uk/articles/journal_contribution/Modelling_the_effects_of_climate_change_and_its_uncertainty_on_UK_chalk_groundwater_resources_from_an_ensemble_of_global_climate_model_projections/9485018"
"Noone, Simon; Murphy, Conor; Coll, J.; Matthews, Tom; Mullan, Donal; Wilby, Robert; et al. (2016). Homogenisation and analysis of an expanded monthly rainfall network for the Island of Ireland (1850-2010). Loughborough University. Journal contribution. https://hdl.handle.net/2134/19032","https://repository.lboro.ac.uk/articles/journal_contribution/Homogenisation_and_analysis_of_an_expanded_monthly_rainfall_network_for_the_Island_of_Ireland_1850-2010_/9485636"
"Lavers, David; Prudhomme, Christel; Hannah, David M. (2010). Large-scale climate, precipitation and British river flows: identifying hydroclimatological connections and dynamics. Loughborough University. Journal contribution. https://hdl.handle.net/2134/21182","https://repository.lboro.ac.uk/articles/journal_contribution/Large-scale_climate_precipitation_and_British_river_flows_identifying_hydroclimatological_connections_and_dynamics/9484928"
"Gell, Peter A.; Reid, Michael A.; Wilby, Robert (2019). Management pathways for the floodplain wetlands of the southern Murray–Darling Basin: Lessons from history. Loughborough University. Journal contribution. https://hdl.handle.net/2134/9752936.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Management_pathways_for_the_floodplain_wetlands_of_the_southern_Murray_Darling_Basin_Lessons_from_history/9752936"
"Morton, Craig (2022). The effect of electric car adoption on travel patterns. Loughborough University. Chapter. https://hdl.handle.net/2134/21316518.v1","https://repository.lboro.ac.uk/articles/chapter/The_effect_of_electric_car_adoption_on_travel_patterns/21316518"
"Love, Jenny; Smith, Andrew Z.P.; Watson, Stephen; Oikonomou, Eleni; Summerfield, Alex; Gleeson, Colin; et al. (2017). The addition of heat pump electricity load profiles to GB electricity demand: Evidence from a heat pump field trial. Loughborough University. Journal contribution. https://hdl.handle.net/2134/36596","https://repository.lboro.ac.uk/articles/journal_contribution/The_addition_of_heat_pump_electricity_load_profiles_to_GB_electricity_demand_Evidence_from_a_heat_pump_field_trial/9448859"
"Gleeson, Michael (2015). Immunological aspects of sport nutrition. Loughborough University. Journal contribution. https://hdl.handle.net/2134/20675","https://repository.lboro.ac.uk/articles/journal_contribution/Immunological_aspects_of_sport_nutrition/9619955"
"Mourshed, Monjur (2011). The impact of the projected changes in temperature on heating and cooling requirements in buildings in Dhaka, Bangladesh. Loughborough University. Journal contribution. https://hdl.handle.net/2134/9714","https://repository.lboro.ac.uk/articles/journal_contribution/The_impact_of_the_projected_changes_in_temperature_on_heating_and_cooling_requirements_in_buildings_in_Dhaka_Bangladesh/9451175"
"Guareschi, Simone; Wood, Paul (2020). Exploring the desiccation tolerance of the invasive bivalve Corbicula fluminea (Müller 1774) at different temperatures. Loughborough University. Journal contribution. https://hdl.handle.net/2134/12377033.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Exploring_the_desiccation_tolerance_of_the_invasive_bivalve_Corbicula_fluminea_M_ller_1774_at_different_temperatures/12377033"
"Samsuddin, S.; Durrani, Faisal; Eftekhari, Mahroo; Uno, Y. (2016). Temperature sensitivity analysis of thermal comfort in a UK residential building. Loughborough University. Conference contribution. https://hdl.handle.net/2134/24108","https://repository.lboro.ac.uk/articles/conference_contribution/Temperature_sensitivity_analysis_of_thermal_comfort_in_a_UK_residential_building/9429284"
"De-Luca, Paolo; Harpham, Colin; Wilby, Robert; Hillier, John; Franzke, Christian; Leckebusch, Gregor (2019). Past and projected weather pattern persistence with associated multi-hazards in the British Isles. Loughborough University. Journal contribution. https://hdl.handle.net/2134/9891401.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Past_and_projected_weather_pattern_persistence_with_associated_multi-hazards_in_the_British_Isles/9891401"
"Watson, Stephen; Crawley, J; Lomas, Kevin; Buswell, Richard (2023). Predicting future GB heat pump electricity demand. Loughborough University. Journal contribution. https://hdl.handle.net/2134/22347238.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Predicting_future_GB_heat_pump_electricity_demand/22347238"
"Gadd, Elizabeth; Oppenheim, Charles; Probets, Stephen (2002). Self-archiving – the “right” thing?  An introduction to the RoMEO Project. Loughborough University. Journal contribution. https://hdl.handle.net/2134/406","https://repository.lboro.ac.uk/articles/journal_contribution/Self-archiving_the_right_thing_An_introduction_to_the_RoMEO_Project/9413762"
"O'Connell, Sophie (2013). Seasonal variations in lifestyle behaviours and their relationship with indicators for poor health. Loughborough University. Thesis. https://hdl.handle.net/2134/11716","https://repository.lboro.ac.uk/articles/thesis/Seasonal_variations_in_lifestyle_behaviours_and_their_relationship_with_indicators_for_poor_health/9610079"
"Nabavi, Ali; Gu, Sai; Vladisavljevic, Goran; Georgiadou, Stella (2015). New carbon capture materials: Novel approaches to post-combustion CO2 capture. Loughborough University. Poster. https://hdl.handle.net/2134/17096","https://repository.lboro.ac.uk/articles/poster/New_carbon_capture_materials_Novel_approaches_to_post-combustion_CO2_capture/9245537"
"Hodgkins, Richard; Cooper, Richard; Wadham, Jemma; Tranter, Martyn (2009). The hydrology of the proglacial zone of a high-Arctic glacier (Finsterwalderbreen, Svalbard): Atmospheric and surface water fluxes. Loughborough University. Journal contribution. https://hdl.handle.net/2134/5972","https://repository.lboro.ac.uk/articles/journal_contribution/The_hydrology_of_the_proglacial_zone_of_a_high-Arctic_glacier_Finsterwalderbreen_Svalbard_Atmospheric_and_surface_water_fluxes/9483317"
"Codeglia, Daniela; Dixon, Neil; Fowmes, Gary John; Marcato, Gianluca (2016). Analysis of acoustic emission patterns for monitoring of rock slope deformation mechanisms. Loughborough University. Journal contribution. https://hdl.handle.net/2134/23504","https://repository.lboro.ac.uk/articles/journal_contribution/Analysis_of_acoustic_emission_patterns_for_monitoring_of_rock_slope_deformation_mechanisms/9451460"
"Watson, Stephen; Crawley, Jenny; Lomas, Kevin; Buswell, Richard (2023). Supplementary information files for Predicting future GB heat pump electricity demand. Loughborough University. Dataset. https://doi.org/10.17028/rd.lboro.22193449.v1","https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Predicting_future_GB_heat_pump_electricity_demand/22193449"
"Basarin, Biljana; Lukic, Tin; Pavic, Dragoslav; Wilby, Robert (2016). Trends and multi-annual variability of water temperatures in the river Danube, Serbia. Loughborough University. Journal contribution. https://hdl.handle.net/2134/23299","https://repository.lboro.ac.uk/articles/journal_contribution/Trends_and_multi-annual_variability_of_water_temperatures_in_the_river_Danube_Serbia/9483227"
"Beizaee, Arash (2016). Measuring and modelling the energy demand reduction potential of using zonal space heating control in a UK home. Loughborough University. Thesis. https://hdl.handle.net/2134/20326","https://repository.lboro.ac.uk/articles/thesis/Measuring_and_modelling_the_energy_demand_reduction_potential_of_using_zonal_space_heating_control_in_a_UK_home/9455939"
"Furlong, Laura-Anne (2010). Evolution of the measurement of body segment inertial parameters since the 1970s. Loughborough University. Journal contribution. https://hdl.handle.net/2134/20438","https://repository.lboro.ac.uk/articles/journal_contribution/Evolution_of_the_measurement_of_body_segment_inertial_parameters_since_the_1970s/9626504"
"Isherwood, Patrick; Cole, Ian; Smith, Alex; Betts, Tom (2021). The impact of spectral variation on the thermodynamic limits to photovoltiac energy conversion. Loughborough University. Journal contribution. https://hdl.handle.net/2134/14477760.v1","https://repository.lboro.ac.uk/articles/journal_contribution/The_impact_of_spectral_variation_on_the_thermodynamic_limits_to_photovoltiac_energy_conversion/14477760"
"Padilla, Julio E.; Calderon, Francisco J.; Acosta-Martinez, Veronica; Van Pelt, Scott; Gardner, Terrence; Baddock, Matthew; et al. (2014). Diffuse-reflectance mid-infrared spectroscopy reveals chemical differences in soil organic matter carried in different size wind eroded sediments. Loughborough University. Journal contribution. https://hdl.handle.net/2134/17988","https://repository.lboro.ac.uk/articles/journal_contribution/Diffuse-reflectance_mid-infrared_spectroscopy_reveals_chemical_differences_in_soil_organic_matter_carried_in_different_size_wind_eroded_sediments/9482693"
"Adamu, Zulfikar; Price, Andrew; Cook, Malcolm (2012). Performance evaluation of natural ventilation strategies for hospital wards: case study of Great Ormond Street Hospital. Loughborough University. Journal contribution. https://hdl.handle.net/2134/11649","https://repository.lboro.ac.uk/articles/journal_contribution/Performance_evaluation_of_natural_ventilation_strategies_for_hospital_wards_case_study_of_Great_Ormond_Street_Hospital/9448289"
"Al-Ajmi, Farraj F.; Loveday, Dennis; Bedwell, K.H.; Havenith, George (2008). Thermal insulation and clothing area factors of typical Arabian Gulf clothing ensembles for males and females: measurements using thermal manikins. Loughborough University. Journal contribution. https://hdl.handle.net/2134/3063","https://repository.lboro.ac.uk/articles/journal_contribution/Thermal_insulation_and_clothing_area_factors_of_typical_Arabian_Gulf_clothing_ensembles_for_males_and_females_measurements_using_thermal_manikins/9349301"
"Kendrick, Martin (2011). Algal bioreactors for  nutrient removal and biomass production during the tertiary treatment of domestic sewage. Loughborough University. Thesis. https://hdl.handle.net/2134/8944","https://repository.lboro.ac.uk/articles/thesis/Algal_bioreactors_for_nutrient_removal_and_biomass_production_during_the_tertiary_treatment_of_domestic_sewage/9456713"
"Stevens, Christopher J.; Heathcote, Storme L.; Plews, Daniel J.; Laursen, Paul B.; Taylor, Lee (2018). Effect of two-weeks endurance training wearing additional clothing in a temperate outdoor environment on performance and physiology in the heat. Loughborough University. Journal contribution. https://hdl.handle.net/2134/11617698.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Effect_of_two-weeks_endurance_training_wearing_additional_clothing_in_a_temperate_outdoor_environment_on_performance_and_physiology_in_the_heat/11617698"
"Zhang, Xin; Han, Liangxiu; Dong, Yingying; Shi, Yue; Huang, Wenjiang; Han, Lianghao; et al. (2019). A deep learning-based approach for automated yellow rust disease detection from high-resolution hyperspectral UAV images. Loughborough University. Journal contribution. https://hdl.handle.net/2134/38215","https://repository.lboro.ac.uk/articles/journal_contribution/A_deep_learning-based_approach_for_automated_yellow_rust_disease_detection_from_high-resolution_hyperspectral_UAV_images/9401909"
"Su, Jinya; Liu, Cunjia; Hu, Xiaoping; Xu, Xiangming; Guo, Lei; Chen, Wen-Hua (2019). Spatio-temporal monitoring of wheat yellow rust using UAV multispectral imagery. Loughborough University. Journal contribution. https://hdl.handle.net/2134/9926888.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Spatio-temporal_monitoring_of_wheat_yellow_rust_using_UAV_multispectral_imagery/9926888"
